,images,labels
1300,COVID-19_Radiography_Dataset/normal/Normal-3035.png,0
9140,COVID-19_Radiography_Dataset/normal/Normal-8912.png,0
9271,COVID-19_Radiography_Dataset/normal/Normal-9596.png,0
21048,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5398.png,3
7339,COVID-19_Radiography_Dataset/normal/Normal-7378.png,0
10535,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-738.png,1
12965,COVID-19_Radiography_Dataset/covid/COVID-1538.png,2
13018,COVID-19_Radiography_Dataset/covid/COVID-948.png,2
11169,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-839.png,1
1522,COVID-19_Radiography_Dataset/normal/Normal-2357.png,0
7030,COVID-19_Radiography_Dataset/normal/Normal-261.png,0
18943,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2190.png,3
9666,COVID-19_Radiography_Dataset/normal/Normal-4680.png,0
20749,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1302.png,3
13659,COVID-19_Radiography_Dataset/covid/COVID-312.png,2
13809,COVID-19_Radiography_Dataset/covid/COVID-2714.png,2
14746,COVID-19_Radiography_Dataset/covid/COVID-778.png,2
15128,COVID-19_Radiography_Dataset/covid/COVID-2603.png,2
19542,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4022.png,3
10703,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-552.png,1
1108,COVID-19_Radiography_Dataset/normal/Normal-9874.png,0
2536,COVID-19_Radiography_Dataset/normal/Normal-7550.png,0
18753,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-952.png,3
10409,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-395.png,1
11191,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1082.png,1
15307,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3888.png,3
14922,COVID-19_Radiography_Dataset/covid/COVID-606.png,2
16778,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3592.png,3
4671,COVID-19_Radiography_Dataset/normal/Normal-6916.png,0
12805,COVID-19_Radiography_Dataset/covid/COVID-1741.png,2
8929,COVID-19_Radiography_Dataset/normal/Normal-5316.png,0
9532,COVID-19_Radiography_Dataset/normal/Normal-8655.png,0
17524,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4018.png,3
3101,COVID-19_Radiography_Dataset/normal/Normal-1916.png,0
15667,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1845.png,3
5373,COVID-19_Radiography_Dataset/normal/Normal-6649.png,0
13171,COVID-19_Radiography_Dataset/covid/COVID-3038.png,2
2519,COVID-19_Radiography_Dataset/normal/Normal-7906.png,0
2077,COVID-19_Radiography_Dataset/normal/Normal-8066.png,0
9091,COVID-19_Radiography_Dataset/normal/Normal-317.png,0
1260,COVID-19_Radiography_Dataset/normal/Normal-3523.png,0
6504,COVID-19_Radiography_Dataset/normal/Normal-2103.png,0
9237,COVID-19_Radiography_Dataset/normal/Normal-1154.png,0
19412,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-978.png,3
1647,COVID-19_Radiography_Dataset/normal/Normal-6615.png,0
4446,COVID-19_Radiography_Dataset/normal/Normal-639.png,0
11876,COVID-19_Radiography_Dataset/covid/COVID-1101.png,2
7985,COVID-19_Radiography_Dataset/normal/Normal-2897.png,0
12917,COVID-19_Radiography_Dataset/covid/COVID-3341.png,2
8303,COVID-19_Radiography_Dataset/normal/Normal-10169.png,0
834,COVID-19_Radiography_Dataset/normal/Normal-1654.png,0
4318,COVID-19_Radiography_Dataset/normal/Normal-319.png,0
14724,COVID-19_Radiography_Dataset/covid/COVID-2381.png,2
15906,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5114.png,3
3366,COVID-19_Radiography_Dataset/normal/Normal-646.png,0
13465,COVID-19_Radiography_Dataset/covid/COVID-2423.png,2
4145,COVID-19_Radiography_Dataset/normal/Normal-1495.png,0
1581,COVID-19_Radiography_Dataset/normal/Normal-7274.png,0
4421,COVID-19_Radiography_Dataset/normal/Normal-8333.png,0
9066,COVID-19_Radiography_Dataset/normal/Normal-9844.png,0
13338,COVID-19_Radiography_Dataset/covid/COVID-3122.png,2
265,COVID-19_Radiography_Dataset/normal/Normal-8335.png,0
19240,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2536.png,3
18761,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4179.png,3
10876,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-389.png,1
3370,COVID-19_Radiography_Dataset/normal/Normal-255.png,0
9266,COVID-19_Radiography_Dataset/normal/Normal-6464.png,0
17831,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2528.png,3
14036,COVID-19_Radiography_Dataset/covid/COVID-2940.png,2
8264,COVID-19_Radiography_Dataset/normal/Normal-9767.png,0
4956,COVID-19_Radiography_Dataset/normal/Normal-8992.png,0
3835,COVID-19_Radiography_Dataset/normal/Normal-2434.png,0
14215,COVID-19_Radiography_Dataset/covid/COVID-2696.png,2
459,COVID-19_Radiography_Dataset/normal/Normal-3092.png,0
17803,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2506.png,3
10816,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1271.png,1
2130,COVID-19_Radiography_Dataset/normal/Normal-10042.png,0
14018,COVID-19_Radiography_Dataset/covid/COVID-1073.png,2
17650,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1554.png,3
19363,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5049.png,3
18391,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-582.png,3
3715,COVID-19_Radiography_Dataset/normal/Normal-4039.png,0
3482,COVID-19_Radiography_Dataset/normal/Normal-9921.png,0
15733,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5127.png,3
2479,COVID-19_Radiography_Dataset/normal/Normal-7312.png,0
6766,COVID-19_Radiography_Dataset/normal/Normal-1688.png,0
4774,COVID-19_Radiography_Dataset/normal/Normal-3750.png,0
8408,COVID-19_Radiography_Dataset/normal/Normal-5214.png,0
14395,COVID-19_Radiography_Dataset/covid/COVID-1782.png,2
9833,COVID-19_Radiography_Dataset/normal/Normal-9468.png,0
20081,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3673.png,3
7669,COVID-19_Radiography_Dataset/normal/Normal-1440.png,0
17262,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4647.png,3
8359,COVID-19_Radiography_Dataset/normal/Normal-6450.png,0
3280,COVID-19_Radiography_Dataset/normal/Normal-3696.png,0
2433,COVID-19_Radiography_Dataset/normal/Normal-220.png,0
8546,COVID-19_Radiography_Dataset/normal/Normal-1986.png,0
10986,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-696.png,1
650,COVID-19_Radiography_Dataset/normal/Normal-6251.png,0
1641,COVID-19_Radiography_Dataset/normal/Normal-2980.png,0
12387,COVID-19_Radiography_Dataset/covid/COVID-9.png,2
11731,COVID-19_Radiography_Dataset/covid/COVID-2024.png,2
2827,COVID-19_Radiography_Dataset/normal/Normal-3890.png,0
18990,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5356.png,3
9485,COVID-19_Radiography_Dataset/normal/Normal-2302.png,0
3591,COVID-19_Radiography_Dataset/normal/Normal-4509.png,0
6437,COVID-19_Radiography_Dataset/normal/Normal-1436.png,0
3298,COVID-19_Radiography_Dataset/normal/Normal-244.png,0
2793,COVID-19_Radiography_Dataset/normal/Normal-113.png,0
11334,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-381.png,1
18276,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-16.png,3
8728,COVID-19_Radiography_Dataset/normal/Normal-4781.png,0
5375,COVID-19_Radiography_Dataset/normal/Normal-8701.png,0
666,COVID-19_Radiography_Dataset/normal/Normal-9461.png,0
14278,COVID-19_Radiography_Dataset/covid/COVID-941.png,2
1479,COVID-19_Radiography_Dataset/normal/Normal-4654.png,0
779,COVID-19_Radiography_Dataset/normal/Normal-838.png,0
18619,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4035.png,3
19843,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-362.png,3
16297,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4188.png,3
264,COVID-19_Radiography_Dataset/normal/Normal-5082.png,0
15864,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5787.png,3
17599,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-296.png,3
1754,COVID-19_Radiography_Dataset/normal/Normal-9793.png,0
1382,COVID-19_Radiography_Dataset/normal/Normal-1002.png,0
12900,COVID-19_Radiography_Dataset/covid/COVID-397.png,2
15048,COVID-19_Radiography_Dataset/covid/COVID-458.png,2
5654,COVID-19_Radiography_Dataset/normal/Normal-5860.png,0
12381,COVID-19_Radiography_Dataset/covid/COVID-1988.png,2
12003,COVID-19_Radiography_Dataset/covid/COVID-807.png,2
855,COVID-19_Radiography_Dataset/normal/Normal-4185.png,0
17300,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-51.png,3
18958,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5140.png,3
10102,COVID-19_Radiography_Dataset/normal/Normal-2099.png,0
7497,COVID-19_Radiography_Dataset/normal/Normal-123.png,0
7059,COVID-19_Radiography_Dataset/normal/Normal-9164.png,0
19824,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4340.png,3
14247,COVID-19_Radiography_Dataset/covid/COVID-1672.png,2
6646,COVID-19_Radiography_Dataset/normal/Normal-9424.png,0
20288,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3074.png,3
4274,COVID-19_Radiography_Dataset/normal/Normal-6708.png,0
7300,COVID-19_Radiography_Dataset/normal/Normal-9634.png,0
7701,COVID-19_Radiography_Dataset/normal/Normal-7920.png,0
290,COVID-19_Radiography_Dataset/normal/Normal-6711.png,0
14673,COVID-19_Radiography_Dataset/covid/COVID-1417.png,2
13290,COVID-19_Radiography_Dataset/covid/COVID-2953.png,2
3376,COVID-19_Radiography_Dataset/normal/Normal-4148.png,0
19027,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5284.png,3
7734,COVID-19_Radiography_Dataset/normal/Normal-4026.png,0
14591,COVID-19_Radiography_Dataset/covid/COVID-2093.png,2
2898,COVID-19_Radiography_Dataset/normal/Normal-8492.png,0
5630,COVID-19_Radiography_Dataset/normal/Normal-5420.png,0
5154,COVID-19_Radiography_Dataset/normal/Normal-8727.png,0
15039,COVID-19_Radiography_Dataset/covid/COVID-402.png,2
16013,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3612.png,3
2841,COVID-19_Radiography_Dataset/normal/Normal-3838.png,0
12116,COVID-19_Radiography_Dataset/covid/COVID-3218.png,2
4663,COVID-19_Radiography_Dataset/normal/Normal-6479.png,0
12569,COVID-19_Radiography_Dataset/covid/COVID-1348.png,2
18533,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3286.png,3
15741,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2122.png,3
13197,COVID-19_Radiography_Dataset/covid/COVID-3295.png,2
2428,COVID-19_Radiography_Dataset/normal/Normal-8513.png,0
4814,COVID-19_Radiography_Dataset/normal/Normal-5377.png,0
13919,COVID-19_Radiography_Dataset/covid/COVID-1003.png,2
3316,COVID-19_Radiography_Dataset/normal/Normal-2610.png,0
10956,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-232.png,1
3793,COVID-19_Radiography_Dataset/normal/Normal-4677.png,0
10831,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-918.png,1
6775,COVID-19_Radiography_Dataset/normal/Normal-3087.png,0
7830,COVID-19_Radiography_Dataset/normal/Normal-10066.png,0
369,COVID-19_Radiography_Dataset/normal/Normal-3509.png,0
6275,COVID-19_Radiography_Dataset/normal/Normal-7801.png,0
15830,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5318.png,3
109,COVID-19_Radiography_Dataset/normal/Normal-544.png,0
9470,COVID-19_Radiography_Dataset/normal/Normal-9499.png,0
9926,COVID-19_Radiography_Dataset/normal/Normal-6315.png,0
10758,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-145.png,1
19377,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-716.png,3
13099,COVID-19_Radiography_Dataset/covid/COVID-3382.png,2
11023,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-126.png,1
15129,COVID-19_Radiography_Dataset/covid/COVID-2392.png,2
20409,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-491.png,3
19406,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2087.png,3
1900,COVID-19_Radiography_Dataset/normal/Normal-1955.png,0
4821,COVID-19_Radiography_Dataset/normal/Normal-3099.png,0
15118,COVID-19_Radiography_Dataset/covid/COVID-2330.png,2
20315,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2793.png,3
7031,COVID-19_Radiography_Dataset/normal/Normal-1936.png,0
11554,COVID-19_Radiography_Dataset/covid/COVID-1439.png,2
20132,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1126.png,3
2617,COVID-19_Radiography_Dataset/normal/Normal-1407.png,0
9481,COVID-19_Radiography_Dataset/normal/Normal-7719.png,0
18175,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-417.png,3
18447,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1164.png,3
17821,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-788.png,3
16684,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-648.png,3
10378,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-660.png,1
11515,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-21.png,1
16587,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5964.png,3
6030,COVID-19_Radiography_Dataset/normal/Normal-2366.png,0
11619,COVID-19_Radiography_Dataset/covid/COVID-3156.png,2
1719,COVID-19_Radiography_Dataset/normal/Normal-493.png,0
11906,COVID-19_Radiography_Dataset/covid/COVID-393.png,2
3364,COVID-19_Radiography_Dataset/normal/Normal-8812.png,0
19544,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4016.png,3
14223,COVID-19_Radiography_Dataset/covid/COVID-2444.png,2
8207,COVID-19_Radiography_Dataset/normal/Normal-5954.png,0
9678,COVID-19_Radiography_Dataset/normal/Normal-6852.png,0
5308,COVID-19_Radiography_Dataset/normal/Normal-9604.png,0
5786,COVID-19_Radiography_Dataset/normal/Normal-3795.png,0
15791,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1177.png,3
4800,COVID-19_Radiography_Dataset/normal/Normal-6639.png,0
5740,COVID-19_Radiography_Dataset/normal/Normal-6818.png,0
10174,COVID-19_Radiography_Dataset/normal/Normal-7199.png,0
10991,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1033.png,1
12559,COVID-19_Radiography_Dataset/covid/COVID-2059.png,2
3454,COVID-19_Radiography_Dataset/normal/Normal-5731.png,0
18005,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5453.png,3
9701,COVID-19_Radiography_Dataset/normal/Normal-7376.png,0
15476,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1396.png,3
19138,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2218.png,3
9218,COVID-19_Radiography_Dataset/normal/Normal-1152.png,0
13063,COVID-19_Radiography_Dataset/covid/COVID-3246.png,2
13143,COVID-19_Radiography_Dataset/covid/COVID-2305.png,2
19375,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5379.png,3
10647,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-268.png,1
6986,COVID-19_Radiography_Dataset/normal/Normal-9125.png,0
281,COVID-19_Radiography_Dataset/normal/Normal-2345.png,0
5638,COVID-19_Radiography_Dataset/normal/Normal-3182.png,0
1849,COVID-19_Radiography_Dataset/normal/Normal-10124.png,0
12823,COVID-19_Radiography_Dataset/covid/COVID-1063.png,2
12936,COVID-19_Radiography_Dataset/covid/COVID-3448.png,2
1089,COVID-19_Radiography_Dataset/normal/Normal-2248.png,0
8365,COVID-19_Radiography_Dataset/normal/Normal-6659.png,0
3613,COVID-19_Radiography_Dataset/normal/Normal-2755.png,0
13476,COVID-19_Radiography_Dataset/covid/COVID-162.png,2
17024,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2890.png,3
6633,COVID-19_Radiography_Dataset/normal/Normal-9603.png,0
5085,COVID-19_Radiography_Dataset/normal/Normal-1645.png,0
3392,COVID-19_Radiography_Dataset/normal/Normal-6855.png,0
2914,COVID-19_Radiography_Dataset/normal/Normal-8419.png,0
5870,COVID-19_Radiography_Dataset/normal/Normal-185.png,0
17456,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5809.png,3
15975,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2841.png,3
1863,COVID-19_Radiography_Dataset/normal/Normal-2941.png,0
10998,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-931.png,1
1313,COVID-19_Radiography_Dataset/normal/Normal-1192.png,0
18728,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5635.png,3
13183,COVID-19_Radiography_Dataset/covid/COVID-1637.png,2
54,COVID-19_Radiography_Dataset/normal/Normal-4184.png,0
14660,COVID-19_Radiography_Dataset/covid/COVID-3041.png,2
10958,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1168.png,1
6119,COVID-19_Radiography_Dataset/normal/Normal-6827.png,0
5754,COVID-19_Radiography_Dataset/normal/Normal-9851.png,0
16979,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5188.png,3
14664,COVID-19_Radiography_Dataset/covid/COVID-1310.png,2
3924,COVID-19_Radiography_Dataset/normal/Normal-1477.png,0
15920,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1855.png,3
20944,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-732.png,3
20059,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3680.png,3
6811,COVID-19_Radiography_Dataset/normal/Normal-1055.png,0
371,COVID-19_Radiography_Dataset/normal/Normal-2215.png,0
2157,COVID-19_Radiography_Dataset/normal/Normal-2171.png,0
9294,COVID-19_Radiography_Dataset/normal/Normal-9917.png,0
12571,COVID-19_Radiography_Dataset/covid/COVID-2337.png,2
12718,COVID-19_Radiography_Dataset/covid/COVID-805.png,2
15317,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-848.png,3
14382,COVID-19_Radiography_Dataset/covid/COVID-1216.png,2
8465,COVID-19_Radiography_Dataset/normal/Normal-43.png,0
5624,COVID-19_Radiography_Dataset/normal/Normal-2687.png,0
14455,COVID-19_Radiography_Dataset/covid/COVID-2947.png,2
6091,COVID-19_Radiography_Dataset/normal/Normal-9357.png,0
17629,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-783.png,3
364,COVID-19_Radiography_Dataset/normal/Normal-7741.png,0
10170,COVID-19_Radiography_Dataset/normal/Normal-5947.png,0
5573,COVID-19_Radiography_Dataset/normal/Normal-4887.png,0
20954,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4562.png,3
3235,COVID-19_Radiography_Dataset/normal/Normal-9760.png,0
8435,COVID-19_Radiography_Dataset/normal/Normal-1804.png,0
14710,COVID-19_Radiography_Dataset/covid/COVID-2870.png,2
13940,COVID-19_Radiography_Dataset/covid/COVID-1050.png,2
8958,COVID-19_Radiography_Dataset/normal/Normal-2090.png,0
5300,COVID-19_Radiography_Dataset/normal/Normal-437.png,0
1555,COVID-19_Radiography_Dataset/normal/Normal-213.png,0
1016,COVID-19_Radiography_Dataset/normal/Normal-7415.png,0
4470,COVID-19_Radiography_Dataset/normal/Normal-7849.png,0
7984,COVID-19_Radiography_Dataset/normal/Normal-7268.png,0
582,COVID-19_Radiography_Dataset/normal/Normal-1169.png,0
16435,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5751.png,3
12142,COVID-19_Radiography_Dataset/covid/COVID-84.png,2
7689,COVID-19_Radiography_Dataset/normal/Normal-128.png,0
12324,COVID-19_Radiography_Dataset/covid/COVID-2750.png,2
20033,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-239.png,3
20186,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4658.png,3
16077,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-372.png,3
10522,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1119.png,1
12312,COVID-19_Radiography_Dataset/covid/COVID-2440.png,2
3436,COVID-19_Radiography_Dataset/normal/Normal-6820.png,0
18066,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1489.png,3
14496,COVID-19_Radiography_Dataset/covid/COVID-3236.png,2
1897,COVID-19_Radiography_Dataset/normal/Normal-3829.png,0
17977,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5869.png,3
1261,COVID-19_Radiography_Dataset/normal/Normal-3458.png,0
5879,COVID-19_Radiography_Dataset/normal/Normal-8756.png,0
4091,COVID-19_Radiography_Dataset/normal/Normal-962.png,0
2719,COVID-19_Radiography_Dataset/normal/Normal-1614.png,0
16422,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-551.png,3
1167,COVID-19_Radiography_Dataset/normal/Normal-860.png,0
10923,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1003.png,1
567,COVID-19_Radiography_Dataset/normal/Normal-5494.png,0
18386,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2777.png,3
10790,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-432.png,1
2490,COVID-19_Radiography_Dataset/normal/Normal-708.png,0
14255,COVID-19_Radiography_Dataset/covid/COVID-2716.png,2
12834,COVID-19_Radiography_Dataset/covid/COVID-472.png,2
2544,COVID-19_Radiography_Dataset/normal/Normal-8448.png,0
200,COVID-19_Radiography_Dataset/normal/Normal-380.png,0
20271,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-174.png,3
785,COVID-19_Radiography_Dataset/normal/Normal-5874.png,0
5213,COVID-19_Radiography_Dataset/normal/Normal-3963.png,0
4858,COVID-19_Radiography_Dataset/normal/Normal-8257.png,0
12403,COVID-19_Radiography_Dataset/covid/COVID-2841.png,2
1577,COVID-19_Radiography_Dataset/normal/Normal-1743.png,0
20520,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4694.png,3
